Input Name,Best Match,Match Score,Is Match,Match Category
YV1004,YV1004,100.0,True,Strong Match
YK-AYC,YAKUZA,50.0,False,Weak Match
BRAVERY MARITIME CORPORATION,BRAVERY MARITIME CORPORATION,100.0,True,Strong Match
Khalid MISHAAL,"MISHAAL, Khalid",96.55172413793103,True,Strong Match
ALI M HIJAZI,"HIJAZI, Riad",58.33333333333333,False,Weak Match
bataljon Vostok,"KAMCEVA, Ratka Kunoska",43.24324324324324,False,Weak Match
Adel SAFAR,"SABOOR, Abdul",60.86956521739131,False,Partial Match
HOMA SHIPPING COMPANY LIMITED,HOMA SHIPPING COMPANY LIMITED,100.0,True,Strong Match
OJSC Surgutneftegas,"KOSARAC, Stasa",48.484848484848484,False,Weak Match
HAMSHO INTERNATIONAL GROUP,HAMSHO INTERNATIONAL GROUP,100.0,True,Strong Match
Кокоткіна Оксана Сергіївна,K M A,12.903225806451612,False,Weak Match
MINERA RIO PRESIDIO S.A. DE C.V.,MINERA RIO PRESIDIO S.A. DE C.V.,100.0,True,Strong Match
Mohammad Darar KHALUDI,"KHAROUBI, Jamal Mohamad",71.11111111111111,False,Partial Match
"SANI, Abdul Samad","SANI, Abdul Samad",100.0,True,Strong Match
"BELTRAN LEYVA, Marcos Arturo","BELTRAN LEYVA, Marcos Arturo",100.0,True,Strong Match
"OO, Tun Tun","OO, Tun Tun",100.0,True,Strong Match
"GAZPROM FLOT, OOO","GAZPROM BURENIE, OOO",70.27027027027026,False,Partial Match
"MOE, Banyar Aung","MOE, Banyar Aung",100.0,True,Strong Match
"7 Makara Phary Co., LTD.","7 MAKARA PHARY CO., LTD.",58.33333333333333,False,Weak Match
ACB,ABBA,57.14285714285714,False,Weak Match
"A+ ENGINEERING, ELECTRONICS & MEDIA PRINTING CO. LTD.","A+ ENGINEERING, ELECTRONICS & MEDIA PRINTING CO. LTD.",100.0,True,Strong Match
POURANDOKT AAZAD,AL NOUR RADIO,55.172413793103445,False,Weak Match
"RI, Jong Won","RI, Jong Won",100.0,True,Strong Match
Zaki-ur-Rehman Lakhvi,"LAKHVI, Zaki-ur-Rehman",74.4186046511628,False,Partial Match
Transpetrochart Co. Ltd.,"LAPO, Anatol Piatrovich",42.553191489361694,False,Weak Match
EMPRESA DE EMPLEOS TEMPORALES LA UNICA LTDA.,EMPRESA DE EMPLEOS TEMPORALES LA UNICA LTDA.,100.0,True,Strong Match
Export Development Bank of Iran,"LINS, Alexander Franz Josef",37.93103448275862,False,Weak Match
Ata Abdoulaziz RASHID,"RASHID, Ata Abdoulaziz",97.67441860465115,True,Strong Match
EX-35011,EX-35011,100.0,True,Strong Match
SHAHID KALHOR INDUSTRIES,SHAHID KALHOR INDUSTRIES,100.0,True,Strong Match
"KHOMYAKOVSKI KHLADOKOMBINAT, ZAO",TAMBOVSKII POROKHOVOI ZAVOD,54.23728813559322,False,Weak Match
GIRALT,GIRALT,100.0,True,Strong Match
"PASHKOV, Vladimir Igorevich","PASHKOV, Vladimir Igorevich",100.0,True,Strong Match
Vanessa VALENZUELA VALENZUELA,"VALENZUELA VALENZUELA, Vanessa",98.30508474576271,True,Strong Match
"FLORES SILVA, Audias","FLORES SILVA, Audias",100.0,True,Strong Match
Murad As'ad,"FATHI, Murad",60.86956521739131,False,Partial Match
"HO, Yong Il","HO, Yong Il",100.0,True,Strong Match
Luis Gerardo IBARRA CARDONA,"IBARRA CARDONA, Luis Gerardo",98.18181818181819,True,Strong Match
SIERRA GAS S.A.L. OFFSHORE,SIERRA GAS S.A.L. OFFSHORE,100.0,True,Strong Match
Payvar Andish,"MOE, Banyar Aung",48.275862068965516,False,Weak Match
Luo Dingwen,"LI, Fangwei",54.54545454545454,False,Weak Match
SYRIAN MILITARY INTELLIGENCE BRANCH 290 - ALEPPO BRANCH,MAIN INTELLIGENCE DIRECTORATE,52.38095238095239,False,Weak Match
VTB BANK JSC BELGRADE,BANK BELVEB OJSC,70.27027027027026,False,Partial Match
Дониёр Махмуджонович Умаров,K M A,12.5,False,Weak Match
"QANSU, Ali Muhammad","QANSU, Ali Muhammad",100.0,True,Strong Match
"GURLEYEN, Soner","GURLEYEN, Soner",100.0,True,Strong Match
"ZANGANEH, Viyan","ZANGANEH, Viyan",100.0,True,Strong Match
PETROIRAN DEVELOPMENT COMPANY (PEDCO) LIMITED,PETROIRAN DEVELOPMENT COMPANY (PEDCO) LIMITED,100.0,True,Strong Match
Ali DARASSA,"DARASSA, Ali",95.65217391304348,True,Strong Match
TOLOU,TOLOU,100.0,True,Strong Match
ROCK FISH IMPORT EXPORT E.U.,GELERI IMPORT EXPORT S.R.L.,61.81818181818181,False,Partial Match
Peter GADET,"GADET, Peter",95.65217391304348,True,Strong Match
JALALUDDIN HAQQANI,HAQQANI NETWORK,54.54545454545454,False,Weak Match
"DEL NOGAL MARQUEZ, Walter Alexander","DEL NOGAL MARQUEZ, Walter Alexander",100.0,True,Strong Match
Sergio AVENDANO OJEDA,"AVENDANO OJEDA, Sergio",97.67441860465115,True,Strong Match
YALBAGHA COMPLEX,PASARGAD STEEL COMPLEX,63.1578947368421,False,Partial Match
INVERSIONES ADAG LTDA.,INVERSIONES ADAG LTDA.,100.0,True,Strong Match
Ana Paulina BARAJAS SAHD,"BARAJAS SAHD, Ana Paulina",97.95918367346938,True,Strong Match
"YAGHOUBI MIAB, Hossein","YAGHOUBI MIAB, Hossein",100.0,True,Strong Match
OMZ SPETSSTAL OOO,OOO SERTAL,66.66666666666667,False,Partial Match
INTERCONTINENTAL DE FINANCIACION AEREA S.A.,INTERCONTINENTAL DE FINANCIACION AEREA  S.A.,100.0,True,Strong Match
Radi Abd El Samie Abou El Yazid EL AYASHI,"EL AYASHI, Radi Abd El Samie Abou El Yazid",98.79518072289156,True,Strong Match
Irina Nikolayevna MILYUTINA,"KASHINA, Irina Nikolayevna",79.24528301886792,False,Partial Match
Kévin Jordan Axel GUIAVARCH,"GAVRYUCHENKOV, Andrei Viktorovich",46.666666666666664,False,Weak Match
VANIYA SHIP MANAGEMENT PRIVATE LIMITED,VANIYA SHIP MANAGEMENT PRIVATE LIMITED,100.0,True,Strong Match
EP-MNK,EP-MNK,100.0,True,Strong Match
Bandar Abbas Zinc Production Company,"AKIMOV, Alexander Konstantinovich",43.47826086956522,False,Weak Match
"USACHEV, Oleg","USACHEV, Oleg",100.0,True,Strong Match
Marko JAKSIC,"JAKSIC, Marko",96.0,True,Strong Match
"SISTEMA CORESCO, S.A.","SISTEMA CORESCO, S.A.",100.0,True,Strong Match
Iyad MAHROUS,"MAKHLUF, Iyad",72.0,False,Partial Match
Maiwand General Trading CO LLC,"HAMUDAT, General Maki Mustafa",47.45762711864406,False,Weak Match
Belspetsvneshtechnika (BSVT),"VLASOVA, Veronika Valerievna",42.85714285714286,False,Weak Match
EP-IFA,EP-IFA,100.0,True,Strong Match
YONGJIN SHIP MANAGEMENT COMPANY LIMITED,YONGJIN SHIP MANAGEMENT COMPANY LIMITED,100.0,True,Strong Match
DEVON,DEVON,100.0,True,Strong Match
Výrobní společnost Niru Battery,"KINAHAN, Christopher Vincent",37.28813559322034,False,Weak Match
Jesus PEREZ ALVEAR,"GONZALEZ PENUELAS, Jesus",61.904761904761905,False,Partial Match
Andres Camilo MEJIA ALZATE,"ARZATE GARCIA, Alfonso",54.16666666666667,False,Weak Match
27TH Scientific Center,"CHOU, Hsien Cheng",46.15384615384615,False,Weak Match
"AUDIO ALARMAS, S.A. DE C.V.","AUDIO ALARMAS, S.A. DE C.V.",100.0,True,Strong Match
EP-ITD,EP-ITD,100.0,True,Strong Match
Ali Hassan al-Majid AL-TIKRITI,"AL-TIKRITI, Ali Hassan al-Majid",98.36065573770492,True,Strong Match
ALEXEY KRUTILIN,ALEXEY KOSYGIN,68.96551724137932,False,Partial Match
MARSHALL CAPITAL PARTNERS,MARSHALL CAPITAL PARTNERS,100.0,True,Strong Match
Ahmed DEGHDEGH,"DEGHDEGH, Ahmed",96.55172413793103,True,Strong Match
Hafiz Khalid WALID,"WALID, Hafiz Khalid",97.2972972972973,True,Strong Match
Yelena Ivanovna KHIMINA,"KHIMINA, Yelena",73.6842105263158,False,Partial Match
NET PEYGARD SAMAVAT COMPANY,NET PEYGARD SAMAVAT COMPANY,100.0,True,Strong Match
YV2567,YV2567,100.0,True,Strong Match
IMPORTACIONES Y EXPORTACIONES NOBARO S.A. DE C.V.,IMPORTACIONES Y EXPORTACIONES NOBARO S.A. DE C.V.,100.0,True,Strong Match
George CHAOUI,"AMDOUNI, Mehrez",57.14285714285714,False,Weak Match
"RINCON CASTILLO, Salvador","RINCON CASTILLO, Salvador",100.0,True,Strong Match
Jhonan Alexander URENA MARTINEZ,"URENA MARTINEZ, Jhonan Alexander",98.41269841269842,True,Strong Match
"MABANZA, Myrna Ajijul","MABANZA, Myrna Ajijul",100.0,True,Strong Match
ARIZONA S.A.,ARIZONA S.A.,100.0,True,Strong Match
Ismail AL-ASHQAR,"AL-ASSAD, Asma",66.66666666666667,False,Partial Match
"TUFAIL, Mohammed","TUFAIL, Mohammed",100.0,True,Strong Match
Arkady Viktorovich BAKHIN,"KOCHKIN, Aleksander Viktorovich",75.0,False,Partial Match
Yadher Rafael JAQUEZ ARAUJO,"JAQUEZ ARAUJO, Yadher Rafael",98.18181818181819,True,Strong Match
Igor Leonidovich SHLYKOV,"SHUVALOV, Igor Ivanovich",70.83333333333333,False,Partial Match
Fares CHEHABI,"CHENG, Teresa",53.84615384615385,False,Weak Match
Fourth Ocean GmbH & Co. KG,FIRST OCEAN GMBH & CO KG,52.0,False,Weak Match
Gudzon Shipping Co LLC,"MWISSA, Guidon Shimiray",48.88888888888889,False,Weak Match
BICENTENARIO II,BICENTENARIO II,100.0,True,Strong Match
Frank Kakolele BWAMBALE,"BABAIE, Nematollah Hosein",50.0,False,Weak Match
YANGZHOU DAYANG DY905,DALIAN ZHENGHUA MAOYI YOUXIAN GONGSI,49.122807017543856,False,Weak Match
"SAFARI, Mohammad Javad","SAFARI, Mohammad Javad",100.0,True,Strong Match
"MAKSHAKOV, Stanislav Valentinovich","MAKSHAKOV, Stanislav Valentinovich",100.0,True,Strong Match
Kamensk-Uralsky Metallurgical Works J.S. Co.,"RUIZ CASTANO, Maria Helena",37.142857142857146,False,Weak Match
AQUA,AQUANIKA,66.66666666666667,False,Partial Match
"MUN, Kyong Hwan","MUN, Kyong Hwan",100.0,True,Strong Match
LATTAKIA PORT GENERAL COMPANY,ABADAN POWER GENERATION COMPANY,66.66666666666667,False,Partial Match
Juan Victorian Gimenez,"GOMEZ APONTE, Laura Victoria",52.0,False,Weak Match
B-Finance LTD,B-FINANCE LTD,53.84615384615385,False,Weak Match
"PETROLEOS DE VENEZUELA, S.A.","PETROLEOS DE VENEZUELA, S.A.",100.0,True,Strong Match
Куаныш Айтбаевич Оразов,K M A,14.28571428571429,False,Weak Match
"LUKASHEV, Aleksey Viktorovich","LUKASHEV, Aleksey Viktorovich",100.0,True,Strong Match
"Акционерное общество ""Росбизнесконсалтинг""",K M A,8.510638297872342,False,Weak Match
Меньщиков Владислав Владимирович,K M A,10.81081081081081,False,Weak Match
Manssor ARBABSIAR,"ARBABSIAR, Manssor",97.14285714285714,True,Strong Match
ASIA BRIDGE,ASIA BRIDGE,100.0,True,Strong Match
Saadi QADHAFI,"GADDAFI, Saadi",81.4814814814815,False,Partial Match
GARBIN NAVIGATION LTD,GARBIN NAVIGATION LTD,100.0,True,Strong Match
IR.SHALAMCHE,IRAN SHALAMCHEH,81.4814814814815,False,Partial Match
"NOOSHIN, Seyed Mirahmad","NOOSHIN, Seyed Mirahmad",100.0,True,Strong Match
NAZIH,NASHA,60.0,False,Partial Match
"So-called ""Luhansk Guard""","EL HASSAN, Gaffar Mohmed",40.816326530612244,False,Weak Match
Saif-al-Din Fulayyih Hassan Taha Al-Rawi,"AL-RAWI, Saif-al-Din Fulayyih Hassan Taha",88.88888888888889,True,Strong Match
"LLANOS GAZIA, Jorge Luis","LLANOS GAZIA, Jorge Luis",100.0,True,Strong Match
"ALIKHANI, Mohsen","ALIKHANI, Mohsen",100.0,True,Strong Match
"LUO, Chuanxu","LUO, Chuanxu",100.0,True,Strong Match
Ruben ACOSTA IBARRA,"ACOSTA IBARRA, Ruben",97.43589743589743,True,Strong Match
"MELNYCHUK, Serhiy","MELNYCHUK, Serhiy",100.0,True,Strong Match
Сяргей Федаравiч ХРЫПАЧ,"PAO, Yu Yi",18.181818181818176,False,Weak Match
"FREGOSO AMEZQUITA, Maria Antonieta","FREGOSO AMEZQUITA, Maria Antonieta",100.0,True,Strong Match
"YU, Chol U","YU, Chol U",100.0,True,Strong Match
Julian Andrey GONZALEZ VASQUEZ,"GONZALEZ VASQUEZ, Julian Andrey",98.36065573770492,True,Strong Match
"TAKAYAMA, Kiyoshi","TAKAYAMA, Kiyoshi",100.0,True,Strong Match
NM-Tekh,LLC NM-TEKH,44.44444444444444,False,Weak Match
"RAHNAVARD, Alireza","RAHNAVARD, Alireza",100.0,True,Strong Match
Salah Muhammed TUBAIGY,"TUBAIGY, Salah Muhammed A.",91.66666666666666,True,Strong Match
"ZIRAHI, Ramezan","ZIRAHI, Ramezan",100.0,True,Strong Match
Juan Antonio OLARRA GURIDI,"OLARRA GURIDI, Juan Antonio",98.11320754716981,True,Strong Match
Chris Rodriguez,"TANG, Chris",46.15384615384615,False,Weak Match
CHAM ISLAMIC BANK,ISLAMIC ARMY OF ADEN,70.27027027027026,False,Partial Match
Hernan Felipe RAMIREZ GARCIA,"RAMIREZ GARCIA, Freyner Alfonso",61.01694915254237,False,Partial Match
Andriy Yurevich PINCHUK,"PINCHUK, Andrei Yuryevich",91.66666666666666,True,Strong Match
Reza Jafari,"RAHMAN, Reza Kazemifar",54.54545454545454,False,Weak Match
SABA AMBAYE,MAPLES SA,60.0,False,Partial Match
Mohammed MA'RUF,"MARUF, Muhammad",80.0,False,Partial Match
COMPANIA AGROINVERSORA HENAGRO LTDA.,COMPANIA AGROINVERSORA HENAGRO LTDA.,100.0,True,Strong Match
Camila Antonia ORTEGA Murillo,"ORTEGA MURILLO, Camila Antonia",77.96610169491525,False,Partial Match
Higher Institute of Applied Science and Technology,"RIHANI, Lotfi Ben Abdul Hamid Ben Ali",36.7816091954023,False,Weak Match
LOLALIMES,LOLALIMES,100.0,True,Strong Match
SOUTH ALUMINUM COMPANY,SOUTH ALUMINUM COMPANY,100.0,True,Strong Match
Compagnie Aérienne des Grands Lacs,"DALE, Anders Cameroon Ostensvig",43.07692307692308,False,Weak Match
Ramadan ABDALLAH,"ABDALLAH, Ramadan",96.96969696969697,True,Strong Match
"SHI, Min","SHI, Min",100.0,True,Strong Match
"ABAUNZA MARTINEZ, Javier","ABAUNZA MARTINEZ, Javier",100.0,True,Strong Match
UR-CJW,UR-CJW,100.0,True,Strong Match
"HASAN YUSUF, Ahmad","HASAN YUSUF, Ahmad",100.0,True,Strong Match
EP-GOX,EP-GOX,100.0,True,Strong Match
Jamal YUNES,YOUNES,58.82352941176471,False,Weak Match
AGROINVERSORA URDINOLA HENAO Y CIA. S.C.S.,COMPANIA AGROINVERSORA HENAGRO LTDA.,66.66666666666667,False,Partial Match
Kelvin Enrique FERNANDEZ FLAQUER,"FERNANDEZ FLAQUER, Kelvin Enrique",98.46153846153847,True,Strong Match
P-532,P-532,100.0,True,Strong Match
Florindo Eleuterio FLORES HALA,"FLORES HALA, Florindo Eleuterio",98.36065573770492,True,Strong Match
POCHON SHIPPING & MANAGEMENT,POCHON SHIPPING & MANAGEMENT,100.0,True,Strong Match
Mohamad Mahmoud Hijazi,"DAYENI, Mahmoud Mohammadi",68.08510638297872,False,Partial Match
Fahd Jasim al-Furayj,"AL-JUBURI, Lu'ay Jasim Hammadi",48.0,False,Weak Match
Rasem AHMAD,"AHMAD, Rasem",95.65217391304348,True,Strong Match
'Abd-al-Nasir Ibbi Zamr,"FARHAT, Muhammad 'Abd-al-Amir",53.84615384615385,False,Weak Match
"AUNG, Phyo Arkar","AUNG, Phyo Arkar",100.0,True,Strong Match
"P.L.M. GROUP SOCIEDAD DE CORRETAJE DE VALORES, C.A.","P.L.M. GROUP SOCIEDAD DE CORRETAJE DE VALORES, C.A.",100.0,True,Strong Match
RUNG RA DO,RUNG RA DO,100.0,True,Strong Match
Korean Polish Shpg Co Ltd,"LAM, Paul Ting Kwok",40.90909090909091,False,Weak Match
"Gazprom Dobycha Yamburg, OOO","OSANLOO, Mohammad Taghi",43.13725490196079,False,Weak Match
BULGARIAN SUMMER,BULGARIAN SUMMER,100.0,True,Strong Match
Абу Мухаммад,JH 86,11.764705882352944,False,Weak Match
"RUIZ PEREZ, Leonardo","REYES RAMIREZ, Leonardo Ovidio",60.0,False,Partial Match
"FURUNDZIJA, Anto","FURUNDZIJA, Anto",100.0,True,Strong Match
Roman LYAGIN,"LYAGIN, Roman",96.0,True,Strong Match
Vladimir Vladimirovich KULAZHIN,"PLYAKIN, Vladimir Vladimirovich",87.09677419354838,True,Strong Match
CASA COMERCIAL UNI QUINCE COMPRAVENTA,SCORE COMMERCIAL COMPANY LTD.,60.60606060606061,False,Partial Match
Mechanical Construction Factory (MCF),"FRANCISCO, Maricel Factura",44.44444444444444,False,Weak Match
Daiš – provinca Hind,"OYUN, Dina Ivanovna",46.15384615384615,False,Weak Match
Arshad Muhammad Ahmad Muhammad AL-ZIBARI,"AL-ZIBARI, Arshad Muhammad Ahmad Muhammad",98.76543209876543,True,Strong Match
Sa'id Farmand,"IZADI, Muhammad Sa'id",58.82352941176471,False,Weak Match
Drago JOSIPOVIC,"SPASOJEVIC, Dragon",72.72727272727273,False,Partial Match
EP-MNL,EP-MNL,100.0,True,Strong Match
"ZEAITER, Ali","ZEAITER, Ali",100.0,True,Strong Match
DUBAI TRADING COMPANY,DUBAI TRADING COMPANY,100.0,True,Strong Match
"HENAO MONTOYA, Arcangel de Jesus","HENAO MONTOYA, Arcangel de Jesus",100.0,True,Strong Match
Nur-al-Din Bawaduqji,"NUR-AL-DIN, Jawad",48.64864864864865,False,Weak Match
C I FONDO GLOBAL DE ALIMENTOS LTDA,C I FONDO GLOBAL DE ALIMENTOS LTDA,100.0,True,Strong Match
Fawaz Mohamad RAHALL,"SAFARI, Mohammad Javad",61.904761904761905,False,Partial Match
Claudia Jannet CASTILLO LONDONO,"CABELLO RONDON, Jose David",59.64912280701755,False,Weak Match
"AL-JUBOURI, Ahmad Abdullah","AL-JUBOURI, Ahmad Abdullah",100.0,True,Strong Match
Omar Mahmoud UTHMAN,"UTHMAN, Omar Mahmoud",97.43589743589743,True,Strong Match
"IZMAYLOV, Shamil","IZMAYLOV, Shamil",100.0,True,Strong Match
"'ABUD, Ahmad","'ALI, Ahmad",78.26086956521739,False,Partial Match
Taif Mining Services LLC,"KISELEV, Mikhail Sergeyevich",46.15384615384615,False,Weak Match
PERU TOTAL MARKET E.I.R.L.,PERU TOTAL MARKET E.I.R.L.,100.0,True,Strong Match
WAYSIDE CORPORATION,WAYSIDE CORPORATION,100.0,True,Strong Match
CAYAURIMA,CAYAURIMA,100.0,True,Strong Match
"LUMISA, Muhammed","LUMISA, Muhammed",100.0,True,Strong Match
Hildemaro José RODRÍGUEZ MÚCURA,"RODRIGUEZ MUCURA, Hildemaro Jose",88.88888888888889,True,Strong Match
Iván Adolfo ACOSTA Montalván,"ACOSTA MONTALVAN, Ivan Adolfo",66.66666666666667,False,Partial Match
Yong Chil Hong,"JO, Yong Chol",66.66666666666667,False,Partial Match
Dzmitry Mikalaevich STREBKOU,"VAVULIN, Dmitri Nikolaevich",61.81818181818181,False,Partial Match
Mahan Travel and Tourism Sdn Bhd,"JEDI, Muhammad Wanndy Bin Mohamed",43.07692307692308,False,Weak Match
Shahid Shokri Science and Technology Research Center,"HELAL, Mounir Ben Dhaou Ben Brahim Ben",37.77777777777778,False,Weak Match
Qasem SOLEIMANI,"SOLEIMANI, Qasem",96.7741935483871,True,Strong Match
Ivan Igorevich SECHIN,"SECHIN, Ivan Igorevich",97.67441860465115,True,Strong Match
M. MARINE S.A.L. OFFSHORE,M. MARINE S.A.L. OFFSHORE,100.0,True,Strong Match
Фархат Абаевич Габдешев,K M A,14.28571428571429,False,Weak Match
ARDAVAN,ARDAVAN,100.0,True,Strong Match
Salim Mustafa al-Mansur,"SORWAR, Tofayel Mustafa",52.17391304347826,False,Weak Match
"AL-SHAKHAN, Fuad Ahmad Nuri Ali","AL-SHAKHAN, Fuad Ahmad Nuri Ali",100.0,True,Strong Match
KUM SONG 3,KUM SONG 3,100.0,True,Strong Match
CRIMEAN RAILWAY,CRIMEAN RAILWAY,100.0,True,Strong Match
WM Transfer Ltd,"MALEKI, Naser",42.85714285714286,False,Weak Match
Aliaksandr Petrovich VETENEVICH,"VETSIANEVICH, Aliaksandr Piatrovich",87.87878787878788,True,Strong Match
"BARAKAT, Assad Ahmad","BARAKAT, Assad Ahmad",100.0,True,Strong Match
Hector Mario URDINOLA ALVAREZ,"URDINOLA ALVAREZ, Hector Mario",98.30508474576271,True,Strong Match
PETROPLUS LTD,PETROPLUS LTD,100.0,True,Strong Match
Tahir Hamid KHALIL,"KHALILI, Jamshid",64.70588235294117,False,Partial Match
"UMAR, Asim","UMAR, Asim",100.0,True,Strong Match
Жомарт Лесбекұлы Курманбаев,K M A,12.5,False,Weak Match
"YUSUF, Muhsin","YUNOS, Mukhlis",66.66666666666667,False,Partial Match
"MANAN, Abdul Rahim","MANAN, Abdul Rahim",100.0,True,Strong Match
al-Ashtar Brigades,"JONES, Sally-Anne Frances",41.860465116279066,False,Weak Match
"FLORBEL OPERADORA DE RESTAURANTES, S.A. DE C.V.","FLORBEL OPERADORA DE RESTAURANTES, S.A. DE C.V.",100.0,True,Strong Match
SAMAN BANK,SAMAN BANK,100.0,True,Strong Match
KAVEH CUTTING TOOLS COMPANY,KAVEH CUTTING TOOLS COMPANY,100.0,True,Strong Match
"COMBUSTIBLES BRIONES, S.A. DE C.V.","COMBUSTIBLES BRIONES, S.A. DE C.V.",100.0,True,Strong Match
Milan IVANOVIC,"IVANOVIC, Milan",96.55172413793103,True,Strong Match
COSAILING BUSINESS TRADING COMPANY LIMITED,COSAILING BUSINESS TRADING COMPANY LIMITED,100.0,True,Strong Match
YV3016,YV3016,100.0,True,Strong Match
Victor Petrovich IVANOV,"IVANOV, Victor Petrovich",97.87234042553192,True,Strong Match
"MARIN ARANGO, Luciano","MARIN ARANGO, Luciano",100.0,True,Strong Match
China Aerospace Science and Industry Corporation Second Academy. Subordinate Institution - 23rd Research Institute,"GAMBAZZI, Andrea Nicola Costantino Hermes",29.677419354838708,False,Weak Match
CHUNPING JI,CHUNLING HK LIMITED,60.0,False,Partial Match
"SABURINEZHAD, Hasan","SABURINEZHAD, Hasan",100.0,True,Strong Match
Sa'd Bin Sa'd al-Ka'bi,"AL-KA'BI, Sa'd bin Sa'd Muhammad Shariyan",50.79365079365079,False,Weak Match
Javier Arnulfo HOOKER TAYLOR,"MORGAN HUERTA, Jose Arnoldo",54.54545454545454,False,Weak Match
"PLAKSINA, Olga","PLAKSINA, Olga",100.0,True,Strong Match
Muhammad Sa'id Izadi,"IZADI, Muhammad Sa'id",78.04878048780488,False,Partial Match
Oleksandr ZAKHARCHENKO,"ZAKHARCHENKO, Alexander",84.44444444444444,False,Partial Match
INKUORTYN FIVE SRL,INKUORTYN FIVE SRL,100.0,True,Strong Match
Fadel HAMDAN,"GHADDAR, Ibrahim Fadel",58.82352941176471,False,Weak Match
"AL-LAMI, Hussein Falah","AL-LAMI, Hussein Falah",100.0,True,Strong Match
Амир Хазмат,JH 86,12.5,False,Weak Match
Amir AZAM,"AZAM, Amir",94.73684210526316,True,Strong Match
Atef UDWAN,"RUSDAN, Abu",57.14285714285714,False,Weak Match
SAAVEDRA Y CIA. S. EN C.,SAAVEDRA Y CIA. S. EN C.,100.0,True,Strong Match
FREEZER AIR CONTRACTOR S.A.,FREEZER AIR CONTRACTOR S.A.,100.0,True,Strong Match
DOURAN SOFTWARE TECHNOLOGIES,DOURAN SOFTWARE TECHNOLOGIES,100.0,True,Strong Match
AN SAN 1,AN SAN 1,100.0,True,Strong Match
"IOVINE, Antonio","IOVINE, Antonio",100.0,True,Strong Match
翠英 劉,JH 86,22.22222222222222,False,Weak Match
Abdelmajid AL-GAOUD,"ALI-ASGARI, Abdulali",61.53846153846154,False,Partial Match
Maloul HUSSEIN,"HUSSAIN, Mavungal",70.96774193548387,False,Partial Match
Ермек Кенесулы Тайчибеков,K M A,13.33333333333333,False,Weak Match
"V.P. PROPERTIES, INC.","V.P. PROPERTIES, INC.",100.0,True,Strong Match
YV2994,YV2994,100.0,True,Strong Match
GALERIA PAGE,GALERIA PAGE,100.0,True,Strong Match
Ghazoua Bent Zine El Abidine Ben Haj Hamda BEN ALI,"BEN ATTIA, Nabil Ben Mohamed Ben Ali",55.81395348837209,False,Weak Match
Empire Maritime Services Limited,"AWADD, Mohamed Sherif Mohamed Mohamed",46.37681159420289,False,Weak Match
"AL-KHALIL, Husayn","AL-KHALIL, Husayn",100.0,True,Strong Match
Aleksandr Viktorovich NAUMENKO,"MOOR, Aleksandr Viktorovich",84.21052631578947,False,Partial Match
Meshal Saad ALBOSTANI,"ALBOSTANI, Meshal Saad M.",91.30434782608697,True,Strong Match
SHAHID MOVAHHED DANESH GROUP,SHAHID MOVAHHED DANESH GROUP,100.0,True,Strong Match
AGRICOLA GAXIOLA S.A. DE C.V.,AGRICOLA GAXIOLA S.A. DE C.V.,100.0,True,Strong Match
Luis Raul ARRIOLA MARQUEZ,"ARRIOLA MARQUEZ, Luis Raul",98.0392156862745,True,Strong Match
Al Wasel And Babel General Trading LLC,"AGEEVA, Irina Anatolyevna",44.44444444444444,False,Weak Match
SIAM NICE COMPANY LTD.,SIAM NICE COMPANY LTD.,100.0,True,Strong Match
AEROSUN CORPORATION,BIO CORPORATION,76.47058823529412,False,Partial Match
COMPANIA DE FOMENTO MERCANTIL S.A.,COMPANIA DE FOMENTO MERCANTIL S.A.,100.0,True,Strong Match
Kirishiavtoservis OOO,"SHAMALOV, Kirill Nikolaevich",44.89795918367348,False,Weak Match
GRUPO AROSFRAN EMPREENDIMENTOS E PARTICIPACOES SARL,GRUPO AROSFRAN EMPREENDIMENTOS E PARTICIPACOES SARL,100.0,True,Strong Match
Dmitrii Aleksandrovich SEMENOV,"VELESLAVOV, Dmitrii Aleksandrovich",84.375,False,Partial Match
Ivan Carlos MUÑOZ HOYOS,"MUNOZ HOYOS, Carlos Ivan",93.61702127659575,True,Strong Match
Abigael GONZALEZ VALENCIA,"GONZALEZ VALENCIA, Abigael",98.0392156862745,True,Strong Match
People's Union,"PAE, Won Uk",40.0,False,Weak Match
SUNSHINE,KUNASHIR,62.5,False,Partial Match
Mousa Khalil ELAHI,"HARB, Khalil Yusif",61.111111111111114,False,Partial Match
Djamel LOUNICI,"LOUNICI, Djamel",96.55172413793103,True,Strong Match
"SAJDEH, Majid","SAJDEH, Majid",100.0,True,Strong Match
LAMA FOODS S.A.R.L.,LAMA FOODS S.A.R.L.,100.0,True,Strong Match
"Товариство з обмеженою відповідальністю ""Мегасофт""",KISH P AND I CLUB,11.940298507462687,False,Weak Match
Elkin Alberto ARROYAVE RUIZ,"ARROYAVE RUIZ, Elkin Alberto",98.18181818181819,True,Strong Match
SETELEM BANK LIMITED LIABILITY COMPANY,SETELEM BANK LIMITED LIABILITY COMPANY,100.0,True,Strong Match
Нурбол Алтынбекович Артыков,K M A,12.5,False,Weak Match
FULMEN GROUP,FULMEN GROUP,100.0,True,Strong Match
MAYSOON AL KAYALI,PAYA SAMAN PARS,56.25,False,Weak Match
